Datetime,NetPV_MW,Delivered_MW,Charge_MW,Discharge_MW,SOC_MWh,NG_MW,Unmet_MW,Season,PV_Utilization_%,BESS_Used_%,NG_Used_%,Deficit_%
2020-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 08:00:00,172.359,100.0,72.35900000000001,0.0,67.87875879301272,0,0.0,Winter,19.151,0.0,0,0.0
2020-01-01 09:00:00,404.991,100.0,200.0,0.0,255.49538918594993,0,0.0,Winter,44.999,0.0,0,0.0
2020-01-01 10:00:00,445.428,100.0,200.0,0.0,443.11201957888716,0,0.0,Winter,49.492,0.0,0,0.0
2020-01-01 11:00:00,258.48,100.0,56.88798042111285,0.0,496.47767556123006,0,0.0,Winter,28.720000000000002,0.0,0,0.0
2020-01-01 12:00:00,478.053,100.0,3.5223244387699526,0.0,499.7819087729936,0,0.0,Winter,53.117000000000004,0.0,0,0.0
2020-01-01 13:00:00,295.029,100.0,0.2180912270064,0.0,499.9864964786396,0,0.0,Winter,32.781,0.0,0,0.0
2020-01-01 14:00:00,322.38,100.0,0.013503521360398736,0.0,499.99916390452,0,0.0,Winter,35.82,0.0,0,0.0
2020-01-01 15:00:00,293.472,100.0,0.0008360954800155013,0.0,499.9999482316032,0,0.0,Winter,32.608,0.0,0,0.0
2020-01-01 16:00:00,36.1476,100.0,0.0,68.0668871051249,431.9330611264783,0,0.0,Winter,4.0164,13.61337742102498,0,0.0
2020-01-01 17:00:00,0.0,100.0,0.0,106.60035817780522,325.3327029486731,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-01 18:00:00,0.0,100.0,0.0,106.60035817780522,218.7323447708679,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-01 19:00:00,0.0,100.0,0.0,106.60035817780522,112.13198659306268,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-01 20:00:00,0.0,100.0,0.0,106.60035817780522,5.531628415257466,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-01 21:00:00,0.0,5.189127419282144,0.0,5.531628415257466,0.0,0,94.81087258071786,Winter,0.0,1.1063256830514931,0,94.81087258071786
2020-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 07:00:00,11.4201,11.4201,0.0,0.0,0.0,0,88.5799,Winter,1.2689,0.0,0,88.5799
2020-01-02 08:00:00,545.319,100.0,200.0,0.0,187.6166303929372,0,0.0,Winter,60.590999999999994,0.0,0,0.0
2020-01-02 09:00:00,870.678,100.0,200.0,0.0,375.2332607858744,0,0.0,Winter,96.74199999999999,0.0,0,0.0
2020-01-02 10:00:00,795.006,100.0,124.76673921412561,0.0,492.2748367682173,0,0.0,Winter,88.334,0.0,0,0.0
2020-01-02 11:00:00,751.689,100.0,7.725163231782673,0.0,499.5216822421297,0,0.0,Winter,83.521,0.0,0,0.0
2020-01-02 12:00:00,721.827,100.0,0.47831775787030345,0.0,499.97038407207333,0,0.0,Winter,80.203,0.0,0,0.0
2020-01-02 13:00:00,812.241,100.0,0.029615927926672156,0.0,499.99816627509114,0,0.0,Winter,90.249,0.0,0,0.0
2020-01-02 14:00:00,830.682,100.0,0.0018337249088799582,0.0,499.9998864615335,0,0.0,Winter,92.298,0.0,0,0.0
2020-01-02 15:00:00,509.526,100.0,0.00011353846651036293,0.0,499.99999297005604,0,0.0,Winter,56.614,0.0,0,0.0
2020-01-02 16:00:00,8.164710000000001,100.0,0.0,97.89674807362613,402.1032448964299,0,0.0,Winter,0.90719,19.579349614725224,0,0.0
2020-01-02 17:00:00,0.0,100.0,0.0,106.60035817780522,295.50288671862467,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-02 18:00:00,0.0,100.0,0.0,106.60035817780522,188.90252854081947,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-02 19:00:00,0.0,100.0,0.0,106.60035817780522,82.30217036301426,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-02 20:00:00,0.0,77.20627938767097,0.0,82.30217036301426,0.0,0,22.793720612329025,Winter,0.0,16.46043407260285,0,22.793720612329025
2020-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 07:00:00,13.5585,13.5585,0.0,0.0,0.0,0,86.4415,Winter,1.5065,0.0,0,86.4415
2020-01-03 08:00:00,640.206,100.0,200.0,0.0,187.6166303929372,0,0.0,Winter,71.134,0.0,0,0.0
2020-01-03 09:00:00,912.555,100.0,200.0,0.0,375.2332607858744,0,0.0,Winter,101.395,0.0,0,0.0
2020-01-03 10:00:00,841.869,100.0,124.76673921412561,0.0,492.2748367682173,0,0.0,Winter,93.54100000000001,0.0,0,0.0
2020-01-03 11:00:00,740.196,100.0,7.725163231782673,0.0,499.5216822421297,0,0.0,Winter,82.244,0.0,0,0.0
2020-01-03 12:00:00,733.266,100.0,0.47831775787030345,0.0,499.97038407207333,0,0.0,Winter,81.47399999999999,0.0,0,0.0
2020-01-03 13:00:00,793.989,100.0,0.029615927926672156,0.0,499.99816627509114,0,0.0,Winter,88.221,0.0,0,0.0
2020-01-03 14:00:00,642.204,100.0,0.0018337249088799582,0.0,499.9998864615335,0,0.0,Winter,71.356,0.0,0,0.0
2020-01-03 15:00:00,206.01,100.0,0.00011353846651036293,0.0,499.99999297005604,0,0.0,Winter,22.89,0.0,0,0.0
2020-01-03 16:00:00,30.709799999999998,100.0,0.0,73.86360138211758,426.1363915879384,0,0.0,Winter,3.4122,14.772720276423515,0,0.0
2020-01-03 17:00:00,0.0,100.0,0.0,106.60035817780522,319.5360334101332,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-03 18:00:00,0.0,100.0,0.0,106.60035817780522,212.935675232328,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-03 19:00:00,0.0,100.0,0.0,106.60035817780522,106.33531705452279,0,0.0,Winter,0.0,21.320071635561042,0,0.0
2020-01-03 20:00:00,0.0,99.75136938767096,0.0,106.33531705452279,0.0,0,0.2486306123290376,Winter,0.0,21.26706341090456,0,0.2486306123290376
2020-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
