PV_MWdc,BESS_MW,NG_MW,Total_Cost_$,Deficit_kWh,SuccessRate,Season
334.5045349021409,786.8065749082688,2.081438817063262,149000000.0,55837.68165212351,0.6929347826086957,Spring
485.9903123915691,477.51211480258195,23.24740470798535,144500000.0,55249.21118752684,0.6467391304347826,Spring
347.23932432458264,383.76999871130187,17.33629414519173,108000000.0,67564.57770832084,0.5720108695652174,Spring
213.23404660186245,489.3256985743359,0.3584616859631211,94500000.0,86554.2058672377,0.5457427536231884,Spring
378.1785239632221,125.21472908916515,0.009192108844706226,58500000.0,107612.4417679979,0.4615036231884058,Spring
551.868067995212,1153.0328148010537,27.44199798619583,265500000.0,7744.210171872634,0.9279891304347826,Spring
367.42403163181814,733.8463124231074,27.38368601304517,171000000.0,38511.35625792327,0.7133152173913043,Spring
470.53940975647714,857.6414560798969,21.028980990886453,202500000.0,29327.2416886783,0.7971014492753623,Spring
467.08722513223415,800.4074815652377,11.720954193939582,179500000.0,41217.41747603993,0.7509057971014492,Spring
1028.48838963132,1187.3149149882693,36.48344335989869,318000000.0,3117.218100527073,0.9619565217391304,Spring
455.70437013758044,1154.8739928577033,21.867737058897013,246000000.0,12004.20633750849,0.9035326086956522,Spring
206.3182475237625,315.40398220519296,17.775765409696557,82500000.0,79091.77021696743,0.5027173913043478,Spring
524.3112722019082,763.2732490446355,37.42050541946239,205000000.0,25470.78080384851,0.7749094202898551,Spring
402.6203704300916,107.50602227457239,24.133471355201053,75500000.0,84442.04532572883,0.4832427536231884,Spring
1023.9218540421821,1187.303850270009,38.1063733435277,318000000.0,3117.218100527073,0.9619565217391304,Spring
1106.2800259932346,1163.9866310012146,39.645957151675496,329000000.0,2890.363824758669,0.9655797101449276,Spring
443.94066366983736,686.0450372783192,1.8291244478813837,145500000.0,58249.53676118774,0.688858695652174,Spring
516.0320840118659,750.8841826232385,0.5592384898778926,171000000.0,46753.78039875806,0.7477355072463768,Spring
407.0719820145832,489.6746835569092,16.20065879020214,133500000.0,57748.72283228975,0.6304347826086957,Spring
466.72236348853187,610.050728667349,36.45106378543253,176000000.0,35229.54063924568,0.7096920289855072,Spring
586.9154267852423,1161.308629018771,8.54647749655565,248500000.0,11225.94302077882,0.914855072463768,Spring
217.27919495575088,100.36555604391181,0.606083338085782,36500000.0,117416.9490236875,0.4080615942028986,Spring
448.62052350953127,1136.3067665520875,17.168886623874194,220500000.0,20446.17920335373,0.8455615942028986,Spring
455.70437013758044,186.72440775527053,21.003085181791338,101000000.0,75740.78094151971,0.541213768115942,Spring
206.67103541022016,106.74015306320734,32.95360562019132,62000000.0,79233.63223530256,0.4365942028985507,Spring
458.127144663792,396.6351201932081,33.85092339957176,138500000.0,53535.50470968435,0.6277173913043478,Spring
443.699374972351,428.48065158137683,23.24740470798535,119000000.0,64254.68981920675,0.5973731884057971,Spring
326.4745250648324,505.38994242335616,1.5265164409110703,105500000.0,78968.57981826013,0.5892210144927537,Spring
1172.7569914537778,1185.1369028944735,36.938917790752065,340000000.0,2654.527428970556,0.9664855072463768,Spring
1316.8550539152843,1198.8677382923815,38.736435385088605,351000000.0,2463.95631292053,0.9682971014492754,Spring
680.8611791321506,1154.211371185401,36.476515227274454,285000000.0,4841.92097411189,0.9420289855072465,Spring
402.6203704300916,165.84616642408983,24.133471355201053,90000000.0,77640.64098694723,0.5235507246376812,Spring
339.0043006178022,1149.8632092513124,6.284825253949845,201000000.0,30365.82458058089,0.7952898550724637,Spring
1316.8550539152843,1195.89770284372,38.736435385088605,351000000.0,2463.95631292053,0.9682971014492754,Spring
1357.741788906511,1199.3926871045003,39.11069081447122,362000000.0,2305.318023043591,0.9696557971014492,Spring
1429.8233366239692,1175.8114254906986,37.170112819768704,362000000.0,2305.318023043591,0.9696557971014492,Spring
333.5345412183375,1146.1249828230443,26.91012910741228,218000000.0,21799.33859158254,0.8147644927536232,Spring
1175.356378887608,1172.491012581334,38.65794024698568,340000000.0,2654.527428970556,0.9664855072463768,Spring
1071.2585321837867,1163.9866310012146,39.645957151675496,329000000.0,2890.363824758669,0.9655797101449276,Spring
499.755413818943,852.7006859332824,39.92288927680144,219500000.0,20650.78243026418,0.811141304347826,Spring
466.72236348853187,655.9686111338,35.1261639179812,190500000.0,30332.87083057135,0.740036231884058,Spring
479.9534417844433,222.40227967728853,33.27593625390982,109500000.0,65686.33235543995,0.5480072463768116,Spring
109.73349308002236,118.60762754023663,17.277291682042424,42500000.0,102903.6344755255,0.3455615942028986,Spring
424.6591998062294,1191.6897603844968,38.584775655901716,252000000.0,10729.65642398004,0.8935688405797102,Spring
926.5937800478264,1191.534802382239,1.9817081795164988,273000000.0,7990.757922760777,0.9393115942028986,Spring
289.3059867042232,149.16115608764977,36.60735007063512,81500000.0,63814.99168432785,0.480072463768116,Spring
353.6994869476905,752.7758836807735,17.84192229383669,177000000.0,38510.21406085312,0.7436594202898551,Spring
