PV_MWdc,BESS_MW,NG_MW,Total_Cost_$,Deficit_kWh,SuccessRate,Season
100.7690124216308,111.9071818720854,0.10233159535022751,25500000.0,148512.4357264341,0.2078754578754579,Fall
109.21382901586196,121.47922547801619,1.1585720563269009,25500000.0,148512.4357264341,0.2078754578754579,Fall
1477.9003484353393,1194.8302102552966,39.89734458842994,373000000.0,11698.72454033617,0.8855311355311355,Fall
1486.2831418072833,1198.4866086848765,38.795475809671586,373000000.0,11698.72454033617,0.8855311355311355,Fall
180.11472336370667,124.7041841758346,3.3973145312116104,36500000.0,132044.7765523378,0.3374542124542125,Fall
111.34459787308646,128.38037161891316,14.299306976212378,34000000.0,131541.3090105642,0.2362637362637363,Fall
1044.083655909532,1196.333343898098,38.915435530301835,318000000.0,13876.95062834794,0.8695054945054945,Fall
412.7145072121102,963.9620989033889,30.443413285924034,214500000.0,36533.66780083606,0.722985347985348,Fall
755.8501738268345,1198.1937504994182,12.113276844450548,270500000.0,25722.96504327147,0.8388278388278388,Fall
375.15961690879215,678.4362120767827,1.4888768595780366,145500000.0,76837.75686391661,0.5993589743589743,Fall
316.7757491261904,218.94859312118365,15.907406145088071,79000000.0,93493.04680577668,0.4294871794871795,Fall
372.4313388836705,1142.1249652232013,36.024216262587515,237500000.0,26687.60215873998,0.7655677655677655,Fall
512.9896864748789,1191.6314910551391,26.396652451238914,254500000.0,24271.76451481073,0.8113553113553114,Fall
357.1813320033127,1122.0878376692315,34.9049097284113,229000000.0,31931.66431186557,0.7532051282051282,Fall
492.047316391457,1125.449895546442,38.48324768767096,248500000.0,24142.02715590948,0.7825091575091575,Fall
986.3035869885034,1188.2986969962712,0.21315492501458522,284000000.0,26267.54346456278,0.8516483516483516,Fall
302.71564842551265,383.26450678428904,18.85235116466466,108000000.0,80950.25702050442,0.4913003663003663,Fall
376.4149833900899,756.4494969308871,1.1637655826299431,160000000.0,69519.17310745505,0.6341575091575091,Fall
136.3389960413162,111.67855318224485,36.39083405965065,59500000.0,83741.68479605846,0.2976190476190476,Fall
453.8246155794222,955.946902492217,20.787448055221315,217000000.0,39384.94770793582,0.73992673992674,Fall
389.6652552187886,951.3949445833099,36.00810742324356,223000000.0,30604.34842615109,0.733058608058608,Fall
465.1866089913374,1052.3605242162457,23.476784001671355,231500000.0,33789.17085940517,0.7742673992673993,Fall
855.0747561408543,1158.3627391338905,16.23164480091176,290000000.0,21002.15771970892,0.8507326007326007,Fall
310.9669615850324,942.4121914389981,20.060225211092018,180500000.0,53452.36724317569,0.6456043956043956,Fall
135.20825403241363,129.7513506363318,15.262478988041142,42500000.0,115174.3884524959,0.2632783882783883,Fall
479.4333800003799,1199.8808753106914,39.74777563944904,263000000.0,20193.41403868168,0.815018315018315,Fall
299.3344069091991,123.35080180197008,12.367035924142439,56000000.0,113280.4593009005,0.3814102564102564,Fall
111.34459787308646,130.69476633973403,14.36413453348192,34000000.0,131541.3090105642,0.2362637362637363,Fall
390.5908914219411,128.8320855654912,1.236404277942996,58500000.0,123805.3719719883,0.3836996336996337,Fall
447.0399572614525,492.62520730061703,3.4083754926317003,116500000.0,92056.3885640967,0.5293040293040293,Fall
1068.9691434938263,1160.707114398286,13.362858214621422,303500000.0,22037.40527891326,0.8589743589743589,Fall
110.16393906295633,126.42424769462195,17.920402635188005,42500000.0,115174.3884524959,0.2632783882783883,Fall
1086.0113348860361,1158.9346540341307,5.029705758693539,303500000.0,22037.40527891326,0.8589743589743589,Fall
271.13206732799995,190.50496104795812,3.3689644961181067,62000000.0,119043.8401220448,0.4006410256410257,Fall
640.5209194928071,1199.4612543374412,39.40347923936707,274000000.0,18245.60396559902,0.8333333333333334,Fall
549.6409262414902,748.5250370899212,14.299306976212378,165000000.0,65226.34883386867,0.6240842490842491,Fall
447.2022854618598,248.78848530815802,4.3269060320961605,73000000.0,115653.1283869227,0.4198717948717949,Fall
419.3439272106187,1191.6809672995957,26.396652451238914,243500000.0,27649.05595146637,0.782051282051282,Fall
436.54358245062485,486.5428629221513,31.64675506229203,142000000.0,61935.31343778449,0.5608974358974359,Fall
430.5249520867737,1052.3605242162457,23.476784001671355,220500000.0,37439.15530398679,0.7426739926739927,Fall
458.79265837704855,998.2305617446591,38.22950535295341,234000000.0,28264.2350276616,0.7486263736263736,Fall
258.4052247960797,130.2288108959635,4.5642455343310555,47500000.0,126929.2423585443,0.3658424908424908,Fall
402.93274512270057,627.8725970330144,28.142506983283248,156500000.0,56488.41032671672,0.5902014652014652,Fall
364.882083017728,414.27770537517347,5.574331634177727,110500000.0,88796.05221047036,0.5,Fall
416.08114509628786,662.590884001388,5.355353321528211,154000000.0,68157.39671064288,0.6062271062271062,Fall
557.2975599849281,1194.2620191140184,13.582529227986793,248500000.0,29719.20517481686,0.8177655677655677,Fall
377.2834435088631,128.38037161891316,14.153651968966617,67000000.0,110580.3576540434,0.4038461538461539,Fall
283.45591738529424,760.2612707737999,0.47385739512813885,149000000.0,75755.35381295017,0.6016483516483516,Fall
1128.7606220634834,1156.2583141562607,39.2754230110326,329000000.0,13219.72083303567,0.8740842490842491,Fall
686.0864593254348,1199.1006388843152,3.3973145312116104,251000000.0,31315.51098988488,0.825091575091575,Fall
347.8369932124814,418.9929675886325,13.362858214621422,99500000.0,92241.2340261083,0.4766483516483517,Fall
290.91243309183216,119.78869091592357,39.83826910163081,81500000.0,73575.35049003197,0.4061355311355311,Fall
385.5775507816111,128.8320855654912,17.169649074276883,75500000.0,97598.04115886192,0.4065934065934066,Fall
