PV_MWdc,BESS_MW,NG_MW,Total_Cost_$,Deficit_kWh,SuccessRate
106.47891443532474,101.42313325884338,36.17155138411265,59500000.0,66932.79370761238,0.4429347826086957
443.39762862009496,157.46564181477623,20.209700932434494,90000000.0,69832.62375144672,0.5788043478260869
298.1200971774101,124.28511732652113,20.939726932449002,64500000.0,78869.47637694857,0.5163043478260869
677.2824271990427,1197.2782460975798,32.72463277728709,276500000.0,1732.012784092246,0.9796195652173914
252.13348967568498,297.4945331158496,0.780956864312349,76500000.0,83511.7369262153,0.5783514492753623
408.7643245676204,628.8384979608708,30.171302953097406,156500000.0,36256.96741065185,0.7327898550724637
304.6764761627729,582.8150911736117,35.455831565136684,154000000.0,32461.96716998336,0.7282608695652174
362.12555665345764,496.8115259497896,7.21272905604576,125000000.0,56164.02016320609,0.6784420289855072
326.91115801299867,466.5747325945532,33.71199257457296,131000000.0,44420.46656004035,0.6798007246376812
439.9939585680393,423.3682377947273,1.5504300447837365,102000000.0,71878.99532162255,0.6326992753623188
313.26518649242155,961.1506753748613,9.19344526668775,186500000.0,22550.08492889487,0.8496376811594203
163.52724796503514,333.00267818735,3.9359331102760713,65500000.0,89068.66274125915,0.5457427536231884
255.43260343947452,100.73323388675271,35.667815711500225,81500000.0,57930.30002500876,0.5339673913043478
256.07390152499346,959.0689883326689,10.926027264695044,186500000.0,22550.08492889487,0.8496376811594203
323.3682489888753,917.6446933701085,3.428655725439234,163500000.0,33844.05001581169,0.8057065217391305
828.0897911683993,1159.5049114690833,35.469038270422885,296000000.0,1067.624819199336,0.9868659420289856
268.74895261751266,1162.4132190056905,4.958154812461929,207000000.0,13167.75475492165,0.9098731884057972
385.93021079846477,508.22026418504277,27.666295092418594,142000000.0,42315.31937003692,0.6942934782608695
372.96966057501936,507.7326469773825,33.0123835654377,142000000.0,42315.31937003692,0.6942934782608695
107.07887869907226,100.51287594140616,37.090510132116435,59500000.0,66932.79370761238,0.4429347826086957
250.40416056303806,708.4868592355492,36.36975492369343,168500000.0,27536.07566849965,0.7640398550724637
986.630192212227,1154.7056083245354,36.90800061029037,318000000.0,695.1357138813667,0.991394927536232
1159.6937718555291,1159.1081994011754,33.37525055355572,331500000.0,545.7676244787259,0.9923007246376812
174.0958160220237,114.88914477821797,32.64599502509277,62000000.0,71525.63041623142,0.4945652173913043
1200.1182455135447,1193.4986535262235,37.43414524616341,340000000.0,388.1745885177396,0.9936594202898552
956.6357772622712,1154.4476465182531,36.90800061029037,318000000.0,695.1357138813667,0.991394927536232
1309.0655144342018,1197.420423063113,37.05890193212032,351000000.0,334.008463747756,0.9945652173913044
837.1513344747555,1163.3949087391863,4.643126441922511,262000000.0,2767.666221646241,0.9732789855072465
474.42725701486563,1112.2510431356363,3.2094334983259447,214500000.0,10928.96782428475,0.9198369565217392
1287.1179132593745,1198.2164756806415,39.62347641714963,351000000.0,334.008463747756,0.9945652173913044
209.84789046053612,226.31703122554154,0.10484098447671997,51000000.0,97388.47774986524,0.5072463768115942
1106.6465562837748,1195.6270621120511,36.7991282044554,329000000.0,551.8407731027221,0.9927536231884058
342.17986971456065,478.1163193786252,10.396583591900043,114000000.0,58983.82385346784,0.6625905797101449
252.50770274394122,758.4528421815185,26.73682352714252,174500000.0,27273.4673287188,0.7903079710144928
100.59726413344778,117.8832290624743,33.92743085706245,51000000.0,79367.19483881892,0.4316123188405797
325.9694381608032,184.51081288816454,19.24426781259758,79000000.0,72076.50669049438,0.5579710144927537
438.845857177378,735.8668420768178,36.387472773099205,179500000.0,25337.74964198567,0.7807971014492754
307.68647698486245,724.241057354044,19.544966111604204,151500000.0,38412.598212287,0.7459239130434783
437.4545970151308,415.42222810539744,1.5448803894179557,102000000.0,71878.99532162255,0.6326992753623188
415.30578813619996,186.644049340992,2.6692394536408326,73000000.0,88952.08985274812,0.5548007246376812
305.500876818661,115.34673027315671,9.291231425753423,56000000.0,89632.12315795133,0.5095108695652174
241.47506396807282,137.39808118725202,0.607753999260197,36500000.0,105869.8480561131,0.4664855072463768
