PV_MWdc,BESS_MW,NG_MW,Total_Cost_$,Deficit_kWh,SuccessRate,Season
1259.717956666227,1186.5227250945054,37.54847657630374,351000000.0,19082.53413697927,0.8236111111111111,Winter
505.70712152772546,1165.3467583490421,36.68672679553512,263000000.0,30287.56885398285,0.7361111111111112,Winter
407.5467867317899,120.77711753168845,4.003882591913873,58500000.0,133844.3617817209,0.3356481481481481,Winter
528.7167177842365,839.6757636332628,19.990723280404758,188000000.0,61605.48886703293,0.6050925925925926,Winter
1406.2508355661696,1165.3462052425793,35.60682135026232,362000000.0,18619.41220555726,0.8291666666666667,Winter
1259.717956666227,1165.6947663228946,37.54847657630374,351000000.0,19082.53413697927,0.8236111111111111,Winter
450.7403700134359,1021.9224735626816,3.129227033692297,200000000.0,65780.33080600752,0.6555555555555556,Winter
1154.9552904936065,1198.92810758398,34.752648845492025,331500000.0,23650.79856938159,0.8097222222222222,Winter
313.35559195019937,840.3476696739582,39.20864680568027,183000000.0,52730.57969737564,0.5527777777777778,Winter
496.54689434251344,1021.9224735626816,2.3103578162626297,200000000.0,65780.33080600752,0.6555555555555556,Winter
235.73355570963494,187.13552890395175,32.3917890536853,76500000.0,92903.05334359517,0.3402777777777778,Winter
326.8972725701315,300.28884402339867,3.7412819741905086,76500000.0,122577.3354732133,0.3791666666666667,Winter
704.9817600802348,848.8277955495946,2.6925760565341452,193000000.0,73365.80166027213,0.624537037037037,Winter
496.91895906465453,693.839066187354,25.683306022984816,182000000.0,57851.97935637796,0.5805555555555556,Winter
437.17362703657125,301.42371979640166,1.06816623041661,87500000.0,118201.3452516957,0.4046296296296296,Winter
452.34609540132095,585.213894513331,3.920994270937774,142000000.0,92896.20023771634,0.5263888888888889,Winter
1440.4100706955212,1167.8650075882606,38.76818379528128,362000000.0,18619.41220555726,0.8291666666666667,Winter
435.81318610979014,669.411685905679,9.940251145820152,154000000.0,80100.89078764697,0.5444444444444444,Winter
326.59224581863134,601.5484651773086,37.32367270129469,154000000.0,58937.23566143867,0.5148148148148148,Winter
231.18028932231528,125.73655195126216,8.537390182998521,45000000.0,127646.4230290579,0.2898148148148148,Winter
386.45328343405725,1006.5853834242072,22.130626165699383,206000000.0,55956.13282296134,0.6370370370370371,Winter
314.29665665495,293.47632954756773,36.332165308630955,110500000.0,70968.34420160999,0.4222222222222222,Winter
253.53944346169192,156.73836269053888,0.29737105085553184,62000000.0,129596.0357203858,0.3467592592592593,Winter
503.9910367512059,386.0550110874463,3.287404959801144,113000000.0,107946.2483334141,0.4546296296296296,Winter
526.8755109684033,1028.1980217394496,37.32367270129469,234000000.0,37082.82838561528,0.6800925925925926,Winter
1246.5901370560773,1194.9748670422043,35.16955614865909,340000000.0,19606.00846740226,0.8175925925925925,Winter
631.2738194599712,120.54061889989042,31.901923157348175,106000000.0,89867.32897424288,0.3810185185185185,Winter
404.9249203810368,140.63835671171177,5.124359373561919,67000000.0,119707.2325167229,0.3523148148148148,Winter
454.29095307049573,1006.5853834242072,22.341210088023267,217000000.0,51173.60142142769,0.6685185185185185,Winter
951.2795015768015,1195.615538526528,34.835046713596626,309500000.0,25627.12867572396,0.7976851851851852,Winter
1149.4492733355512,1173.8579449881768,1.3604706312277166,295000000.0,37598.93685718575,0.7935185185185185,Winter
420.5383518069297,207.1939132382128,1.9538084665138848,73000000.0,125961.7456103218,0.3703703703703703,Winter
377.6273958435456,840.3476696739582,25.25029894476126,185500000.0,56241.6896830903,0.5888888888888889,Winter
454.29095307049573,929.0575772463473,22.88078785096497,202500000.0,56305.03037437535,0.6370370370370371,Winter
509.5720750242957,157.17363396372744,22.149434059391968,101000000.0,97747.89308247344,0.4087962962962963,Winter
485.50488636978076,103.92300623260707,37.83425541072689,103500000.0,77295.8202995423,0.3805555555555555,Winter
656.2242458673076,1175.2771409222637,21.163155034592585,268000000.0,35370.5388527758,0.7652777777777777,Winter
496.52842793957666,509.9579562915113,17.317453993009345,144500000.0,78584.20754443608,0.5074074074074074,Winter
496.52842793957666,570.1523044559418,19.592836537974108,159000000.0,72683.36663043135,0.5393518518518519,Winter
1031.5354695299877,1152.1203264299606,37.00715260280897,318000000.0,21311.12396074912,0.8032407407407407,Winter
491.6704633519243,213.3822465645041,25.683306022984816,109500000.0,85033.5420709811,0.412962962962963,Winter
365.14730097471875,238.18282183680762,3.6357711737897596,73000000.0,125961.7456103218,0.3703703703703703,Winter
518.5073596702485,640.6101297045532,5.003747957299888,150500000.0,82724.37618736128,0.5319444444444444,Winter
279.04218660910124,570.32660918492,29.492897037151398,145500000.0,69583.99087836401,0.4976851851851852,Winter
540.6619840440187,301.42371979640166,2.2268378553823664,98500000.0,115818.3946679068,0.4185185185185185,Winter
379.3385534774343,661.5515727576311,27.012817624293895,171000000.0,60721.60436717013,0.5583333333333333,Winter
276.63391928411136,570.32660918492,19.61082907440668,137000000.0,80591.21737494998,0.4851851851851852,Winter
