Datetime,NetPV_MW,Delivered_MW,Charge_MW,Discharge_MW,SOC_MWh,NG_MW,Unmet_MW,Season,PV_Utilization_%,BESS_Used_%,NG_Used_%,Deficit_%
2020-01-01 00:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 01:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 02:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 03:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 04:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 05:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 06:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 07:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-01 08:00:00,172.359,100.0,72.35900000000001,0.0,67.87875879301272,0.0,0.0,Winter,19.151,0.0,0.0,0.0
2020-01-01 09:00:00,404.991,100.0,200.0,0.0,255.49538918594993,0.0,0.0,Winter,44.999,0.0,0.0,0.0
2020-01-01 10:00:00,445.428,100.0,200.0,0.0,443.11201957888716,0.0,0.0,Winter,49.492,0.0,0.0,0.0
2020-01-01 11:00:00,258.48,100.0,158.48000000000002,0.0,591.7794375022505,0.0,0.0,Winter,28.720000000000002,0.0,0.0,0.0
2020-01-01 12:00:00,478.053,100.0,108.22056249774946,0.0,693.2993238775306,0.0,0.0,Winter,53.117000000000004,0.0,0.0,0.0
2020-01-01 13:00:00,295.029,100.0,6.700676122469362,0.0,699.5851152547913,0.0,0.0,Winter,32.781,0.0,0.0,0.0
2020-01-01 14:00:00,322.38,100.0,0.4148847452087793,0.0,699.9743116442787,0.0,0.0,Winter,35.82,0.0,0.0,0.0
2020-01-01 15:00:00,293.472,100.0,0.025688355721300467,0.0,699.9984094579825,0.0,0.0,Winter,32.608,0.0,0.0,0.0
2020-01-01 16:00:00,36.1476,100.0,0.0,68.0668871051249,631.9315223528577,0.0,0.0,Winter,4.0164,9.723841015017843,0.0,0.0
2020-01-01 17:00:00,0.0,100.0,0.0,106.60035817780522,525.3311641750524,0.0,0.0,Winter,0.0,15.228622596829316,0.0,0.0
2020-01-01 18:00:00,0.0,100.0,0.0,106.60035817780522,418.7308059972472,0.0,0.0,Winter,0.0,15.228622596829316,0.0,0.0
2020-01-01 19:00:00,0.0,100.0,0.0,106.60035817780522,312.130447819442,0.0,0.0,Winter,0.0,15.228622596829316,0.0,0.0
2020-01-01 20:00:00,0.0,100.0,0.0,106.60035817780522,205.5300896416368,0.0,0.0,Winter,0.0,15.228622596829316,0.0,0.0
2020-01-01 21:00:00,0.0,100.0,0.0,106.60035817780522,98.9297314638316,0.0,0.0,Winter,0.0,15.228622596829316,0.0,0.0
2020-01-01 22:00:00,0.0,100.0,0.0,98.9297314638316,0.0,7.195685685388881,0.0,Winter,0.0,14.132818780547371,71.95685685388881,0.0
2020-01-01 23:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-02 00:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-02 01:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
2020-01-02 02:00:00,0.0,10.0,0.0,0.0,0.0,10.0,90.0,Winter,0.0,0.0,100.0,90.0
