Datetime,NetPV_MW,Delivered_MW,Charge_MW,Discharge_MW,SOC_MWh,NG_MW,Unmet_MW,Season,PV_Utilization_%,BESS_Used_%,NG_Used_%,Deficit_%
2020-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-01 08:00:00,248.963,100.0,148.963,0.0,139.7396805661155,0,0.0,Winter,19.151,0.0,0,0.0
2020-01-01 09:00:00,584.987,100.0,200.0,0.0,327.3563109590527,0,0.0,Winter,44.999,0.0,0,0.0
2020-01-01 10:00:00,643.396,100.0,200.0,0.0,514.9729413519899,0,0.0,Winter,49.492,0.0,0,0.0
2020-01-01 11:00:00,373.36,100.0,200.0,0.0,702.5895717449271,0,0.0,Winter,28.720000000000002,0.0,0,0.0
2020-01-01 12:00:00,690.521,100.0,200.0,0.0,890.2062021378644,0,0.0,Winter,53.11699999999999,0.0,0,0.0
2020-01-01 13:00:00,426.153,100.0,200.0,0.0,1077.8228325308014,0,0.0,Winter,32.781,0.0,0,0.0
2020-01-01 14:00:00,465.66,100.0,22.177167469198583,0.0,1098.6268596919558,0,0.0,Winter,35.82,0.0,0,0.0
2020-01-01 15:00:00,423.904,100.0,1.3731403080441524,0.0,1099.9149794802156,0,0.0,Winter,32.608,0.0,0,0.0
2020-01-01 16:00:00,52.21320000000001,100.0,0.0,50.940899961711416,1048.9740795185041,0,0.0,Winter,4.016400000000001,4.630990905610129,0,0.0
2020-01-01 17:00:00,0.0,100.0,0.0,106.60035817780522,942.373721340699,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-01 18:00:00,0.0,100.0,0.0,106.60035817780522,835.7733631628938,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-01 19:00:00,0.0,100.0,0.0,106.60035817780522,729.1730049850886,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-01 20:00:00,0.0,100.0,0.0,106.60035817780522,622.5726468072834,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-01 21:00:00,0.0,100.0,0.0,106.60035817780522,515.9722886294782,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-01 22:00:00,0.0,100.0,0.0,106.60035817780522,409.371930451673,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-01 23:00:00,0.0,100.0,0.0,106.60035817780522,302.7715722738678,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 00:00:00,0.0,100.0,0.0,106.60035817780522,196.17121409606258,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 01:00:00,0.0,100.0,0.0,106.60035817780522,89.57085591825737,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 02:00:00,0.0,84.02491084397361,0.0,89.57085591825737,0.0,0,15.975089156026385,Winter,0.0,8.142805083477942,0,15.975089156026383
2020-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-02 07:00:00,16.4957,16.4957,0.0,0.0,0.0,0,83.5043,Winter,1.2689,0.0,0,83.5043
2020-01-02 08:00:00,787.683,100.0,200.0,0.0,187.6166303929372,0,0.0,Winter,60.590999999999994,0.0,0,0.0
2020-01-02 09:00:00,1257.646,100.0,200.0,0.0,375.2332607858744,0,0.0,Winter,96.74199999999999,0.0,0,0.0
2020-01-02 10:00:00,1148.342,100.0,200.0,0.0,562.8498911788115,0,0.0,Winter,88.33400000000002,0.0,0,0.0
2020-01-02 11:00:00,1085.773,100.0,200.0,0.0,750.4665215717488,0,0.0,Winter,83.52099999999999,0.0,0,0.0
2020-01-02 12:00:00,1042.639,100.0,200.0,0.0,938.083151964686,0,0.0,Winter,80.20299999999999,0.0,0,0.0
2020-01-02 13:00:00,1173.237,100.0,161.916848035314,0.0,1089.9746191258405,0,0.0,Winter,90.249,0.0,0,0.0
2020-01-02 14:00:00,1199.874,100.0,10.025380874159513,0.0,1099.3792600159184,0,0.0,Winter,92.298,0.0,0,0.0
2020-01-02 15:00:00,735.982,100.0,0.6207399840815924,0.0,1099.9615657367362,0,0.0,Winter,56.614,0.0,0,0.0
2020-01-02 16:00:00,11.793470000000001,100.0,0.0,94.02847691621321,1005.933088820523,0,0.0,Winter,0.90719,8.548043356019383,0,0.0
2020-01-02 17:00:00,0.0,100.0,0.0,106.60035817780522,899.3327306427178,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 18:00:00,0.0,100.0,0.0,106.60035817780522,792.7323724649126,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 19:00:00,0.0,100.0,0.0,106.60035817780522,686.1320142871074,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 20:00:00,0.0,100.0,0.0,106.60035817780522,579.5316561093022,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 21:00:00,0.0,100.0,0.0,106.60035817780522,472.931297931497,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 22:00:00,0.0,100.0,0.0,106.60035817780522,366.3309397536918,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-02 23:00:00,0.0,100.0,0.0,106.60035817780522,259.73058157588656,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 00:00:00,0.0,100.0,0.0,106.60035817780522,153.13022339808137,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 01:00:00,0.0,100.0,0.0,106.60035817780522,46.52986522027616,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 02:00:00,0.0,43.64888262632867,0.0,46.52986522027616,0.0,0,56.35111737367133,Winter,0.0,4.229987747297832,0,56.351117373671336
2020-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0,100.0,Winter,0.0,0.0,0,100.0
2020-01-03 07:00:00,19.5845,19.5845,0.0,0.0,0.0,0,80.41550000000001,Winter,1.5065,0.0,0,80.41550000000001
2020-01-03 08:00:00,924.742,100.0,200.0,0.0,187.6166303929372,0,0.0,Winter,71.134,0.0,0,0.0
2020-01-03 09:00:00,1318.135,100.0,200.0,0.0,375.2332607858744,0,0.0,Winter,101.395,0.0,0,0.0
2020-01-03 10:00:00,1216.033,100.0,200.0,0.0,562.8498911788115,0,0.0,Winter,93.541,0.0,0,0.0
2020-01-03 11:00:00,1069.172,100.0,200.0,0.0,750.4665215717488,0,0.0,Winter,82.244,0.0,0,0.0
2020-01-03 12:00:00,1059.162,100.0,200.0,0.0,938.083151964686,0,0.0,Winter,81.474,0.0,0,0.0
2020-01-03 13:00:00,1146.873,100.0,161.916848035314,0.0,1089.9746191258405,0,0.0,Winter,88.221,0.0,0,0.0
2020-01-03 14:00:00,927.628,100.0,10.025380874159513,0.0,1099.3792600159184,0,0.0,Winter,71.35600000000001,0.0,0,0.0
2020-01-03 15:00:00,297.57,100.0,0.6207399840815924,0.0,1099.9615657367362,0,0.0,Winter,22.89,0.0,0,0.0
2020-01-03 16:00:00,44.358599999999996,100.0,0.0,59.313931695145314,1040.647634041591,0,0.0,Winter,3.4122,5.392175608649574,0,0.0
2020-01-03 17:00:00,0.0,100.0,0.0,106.60035817780522,934.0472758637857,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 18:00:00,0.0,100.0,0.0,106.60035817780522,827.4469176859805,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 19:00:00,0.0,100.0,0.0,106.60035817780522,720.8465595081752,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 20:00:00,0.0,100.0,0.0,106.60035817780522,614.24620133037,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 21:00:00,0.0,100.0,0.0,106.60035817780522,507.64584315256485,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 22:00:00,0.0,100.0,0.0,106.60035817780522,401.04548497475963,0,0.0,Winter,0.0,9.690941652527748,0,0.0
2020-01-03 23:00:00,0.0,100.0,0.0,106.60035817780522,294.4451267969544,0,0.0,Winter,0.0,9.690941652527748,0,0.0
